wavelength,VG09-12_1_0,VG09-12_1_2,VG09-12_1_4,VG09-12_1_6,VG09-12_1_8,VG09-12_1_10,VG09-12_1_12,VG09-12_1_14,VG09-12_1_16,VG09-12_1_18,VG09-12_1_20,VG09-12_1_22,VG09-12_1_24,VG09-12_1_26,VG09-12_1_28,VG09-12_1_30,VG09-12_1_32,VG09-12_1_34,VG09-12_1_36,VG09-12_1_38,VG09-12_1_40,VG09-12_1_42,VG09-12_1_44,VG09-12_1_46,VG09-12_1_48,VG09-12_1_50
1775,1.8801522523715564,1.6414288326073547,0.9762304759446169,0.9641454328634905,0.9764599420121417,0.9798724350518527,0.987270451650259,0.9865286083999039,1.0708191932372093,1.0025001327871983,1.0017599023335628,1.0013268216951183,1.0003790984958614,1.0009211392662123,1.001935577069341,1.0021575043142046,1.0029599336920476,1.002863967156689,1.0032093888034976,1.0038109610664094,0.9658055378201655,0.9182088205124718,1.8761665117205684,1.8816281919019344,1.88335025901421,1.88394659569083
1765,1.8797578756336109,1.6423314924646284,0.97483799447521,0.9641833219436855,0.9763214081524105,0.978982361536703,0.9869341578597551,0.9854365956044836,1.0707721887527453,1.0025218784774976,1.0015258884315046,1.0009282959416308,1.0000121598434906,1.0012105352658294,1.0025380115584217,1.001871387924102,1.0027084065296643,1.0026727423337518,1.0032477560736222,1.0038715458179348,0.9660223801412373,0.9171606480306027,1.8759343812717075,1.8816101938822167,1.8839441322684904,1.8840513720413608
1755,1.8804787774126153,1.6431441542302825,0.973691446609904,0.9640160356281469,0.9754741905369902,0.9785506693993871,0.9864373294212783,0.9848431823877773,1.070936075344076,1.0026695769833807,1.0017669286594555,1.0014899262231536,0.9998515357389282,1.0011637591615072,1.0022739620597052,1.0015881544829168,1.0023810107254931,1.0022969233062742,1.003009388002201,1.003319726445351,0.9656907426962883,0.9176838905315521,1.876911523076295,1.8824508839499328,1.884022390610926,1.8843294757106464
1745,1.8802195636690657,1.643559389175191,0.973280623301621,0.9631173574887738,0.974473584424856,0.9775576474045603,0.9868892348926194,0.9847946672146948,1.0708508706965258,1.0022394912482397,1.0015106434917633,1.001054925035866,0.9994713817443219,1.0008196433353613,1.0020343292065315,1.0019495500092335,1.0029312346144577,1.0020590433867465,1.002659308432939,1.0035791985957638,0.9655105309922491,0.9169887963199755,1.8765306576608383,1.8827708559350849,1.8846256297041484,1.8841692342727356
1735,1.8806928380073455,1.6439877214251633,0.9736178261347648,0.9630562742554566,0.9732073766589704,0.9765875443209557,0.9870828164033953,0.9845008099998155,1.0703769791274713,1.0018964152400796,1.0014826790273215,1.001200755077538,0.999661879555904,1.0006806190496933,1.001483530496969,1.0023639927698678,1.0021659534039251,1.0025753044471757,1.0030516622688816,1.0032993360893203,0.9652311706257445,0.9176561821520728,1.8768193283225212,1.8828718929198969,1.8845196510673723,1.8845400338690883
1725,1.8809471580710615,1.6443995920237315,0.9754180197516152,0.9610700609795201,0.9720034427876346,0.9755033917535401,0.9867233848946438,0.9841806149757816,1.070378241893965,1.0023296899726046,1.0011059153941508,1.0007694984744644,1.0001367701866628,1.0008235445717155,1.001867143052274,1.0013302151252987,1.0017175197222057,1.002360575140758,1.002600162936383,1.0034546945269731,0.9648829478631927,0.9180425624893016,1.877230332279116,1.883221501662496,1.8850857059967236,1.8852916782194276
1715,1.8813386796374394,1.6454671880679046,0.9747400533209536,0.959821799168185,0.9694008682440628,0.9741519634735761,0.9856477043130768,0.9841513317298578,1.0706414036517946,1.002191524294626,1.0013911000177822,1.0010593144843754,0.9997090577067547,1.000524985318376,1.0018508051784987,1.0020213936578308,1.001959022881687,1.0025746446301387,1.0028578146194749,1.003157669067679,0.9648457359670785,0.9179131533113609,1.8776686581115893,1.8832374464353565,1.8853789341847509,1.8851684150497925
1705,1.881939072601208,1.6454616518721878,0.9725745283826533,0.960879641205188,0.9706972081926222,0.9745222933189139,0.9852979989068367,0.9844343970914607,1.0705463672161115,1.002390987426804,1.0008973528770964,1.000686214120965,0.9997258514495644,1.0007877476204323,1.0017544015860755,1.0023262201671788,1.0021233275614445,1.0020738304924637,1.0028652772031919,1.0031900234958568,0.9645633158336521,0.9181035321645594,1.8777741410989122,1.8835148379559588,1.8855254127727474,1.8858040192919223
1695,1.8821804651927136,1.6459030644302521,0.973748409618488,0.9592803183120027,0.9683753885015578,0.9728338021938833,0.9850702945653064,0.9842990731377014,1.0700682906114785,1.0020871357866707,1.0011110380904633,1.0009676267123047,0.9993469421806699,1.0007541903427455,1.0015512213367939,1.0020024463173993,1.00172639954772,1.002031362061185,1.002758959631246,1.0031978190190327,0.9643118616102067,0.9177961490061474,1.878269266275908,1.8836861764362836,1.8864107600385676,1.8859423943422213
1685,1.8823375068588537,1.6459906401983804,0.9723552080172876,0.9596541860383297,0.9687857891554611,0.9733471974848167,0.9846440913287768,0.9841723148454712,1.0700441183833922,1.001994722675664,1.0012844788336115,1.0003555877044923,0.9995532309084763,1.000357810136786,1.0011376278586241,1.0009788831034327,1.001764841063855,1.0021452980217065,1.0023762915645213,1.0028043446751167,0.9638893901729906,0.9181200358218196,1.878669356608869,1.8839046432060609,1.8866331599577841,1.8860412104282709
1675,1.8832754099640616,1.647156051069738,0.9725758662246682,0.9580989312593255,0.9680681622232786,0.9736610081881937,0.9838592453038384,0.9845966665028435,1.0703092156946417,1.0024082254950608,1.0012875715246947,1.0010836048231522,0.9992521821411976,1.00086883298612,1.0011476519440285,1.0018892770448764,1.0022932887866292,1.0021310029769679,1.0026452497003513,1.0031635145677509,0.963712547992663,0.9186675486940551,1.8792995032665376,1.8842840622769048,1.8870966797038933,1.8867153946535322
1665,1.883404545861552,1.6472384367034205,0.972284275476809,0.9576028934745193,0.966518880059094,0.9725207319041701,0.9832361812370985,0.9842059654934668,1.0703144326608471,1.0017266195994927,1.0014477418452692,1.0007748816756057,0.9994641168649091,1.0005972661141536,1.0007276328054227,1.0015354629886488,1.001905240317238,1.0020552177089552,1.0024870458711577,1.0030400920913174,0.963723866856867,0.9188027544142918,1.8789441767092903,1.884663653228734,1.8876129406754565,1.8871846229865061
1655,1.8839909839161768,1.647695000931128,0.971777903956418,0.9573988086962771,0.9656954599239411,0.9720795987402566,0.982694211719431,0.983803825119977,1.0701455542328855,1.0022597301130334,1.0011694976455827,1.0010254029425067,0.9993536232762821,1.0003947010713399,1.001005102815095,1.0012540487098125,1.0017402064892094,1.0022372222194151,1.00247177421625,1.0028986478627222,0.9636349597070213,0.9193136586427896,1.8791986032972903,1.885118457566135,1.8876203839774546,1.8872402684117624
1645,1.8842661160318606,1.6479469810612088,0.9712588783757518,0.956963771026355,0.9651347128021287,0.9721283069306057,0.9821111844634858,0.9834949501258233,1.0699523369134187,1.0018440381176226,1.0007682138817406,1.0006993386173244,0.9993870676230551,1.0002466342463532,1.0007494105540835,1.0013105408357217,1.0016306558301018,1.0018785443820941,1.002146086738979,1.0029171423047571,0.9633693328151276,0.9197682628262186,1.8797788320166324,1.885426604121279,1.8881070802894289,1.887725859194692
1635,1.8846882373721316,1.648323636425716,0.9706723004649062,0.9562685895494776,0.964741459321549,0.9721665477789143,0.9815352865254121,0.9833399311090757,1.0701738300945391,1.0021712994247278,1.0011888892777694,1.0008577050283496,0.9991766754385145,1.0002648351977692,1.0013972222695313,1.001525674079894,1.001926058085107,1.00199611279121,1.0022064751292323,1.0028696697578134,0.9629045394157142,0.9200011429657494,1.8800779789031097,1.8858252881152897,1.8880881197093375,1.888197647662347
1625,1.885142914820025,1.648897028324724,0.9702796538527404,0.9557848615087049,0.9641551724080035,0.9720248255552741,0.981292146640439,0.9830109026479168,1.070022314112124,1.002173396241943,1.000954249451352,1.000950704910112,0.9993024480438003,1.0003596294690111,1.0012208352617062,1.001607745410128,1.001731408035916,1.0019825402051203,1.002276069472599,1.0028167998398907,0.962818905882458,0.9204862691689454,1.8808688967510105,1.886546238847223,1.8883970628818167,1.8885255637747909
1615,1.8855236782594085,1.6491064902391326,0.9699370024127145,0.9550050357274231,0.9633668430843225,0.971989767387171,0.9808271291705754,0.9824262078973165,1.070286986940372,1.0022551416801044,1.0009935829597225,1.0008992478020688,0.9990727715933243,1.000353655354743,1.0013122846642484,1.001672107205081,1.0018564221736148,1.001890566430482,1.002356613320197,1.0028419423204267,0.9626945031683594,0.9201760787489338,1.8807916630552537,1.8867776853610616,1.8890406371665291,1.8889883996651222
1605,1.8859393516879503,1.6492809261857426,0.969430586438906,0.9543932358028666,0.9627668035782637,0.9721006268876923,0.980497268282235,0.9817869464992995,1.069979761458428,1.0021282100260318,1.0008798093611657,1.0008464105944137,0.9989181514243812,1.000341229726473,1.0013934948314112,1.0015015107644092,1.0016981348750036,1.0015774959012564,1.0021889672596604,1.0025831775109681,0.9625939743791465,0.9201928278933634,1.8810612605183958,1.8871878569646645,1.8890909408569996,1.8894065395550765
1595,1.8862978238040098,1.649977008119248,0.968681724549116,0.9542741271870039,0.9622904221101841,0.9724049037350051,0.9804564859433895,0.9813009425077259,1.069541368675849,1.0024330857479125,1.0013216903541735,1.0013700632244507,0.9995690477037051,1.0006493223044246,1.001401408650094,1.0019202393988487,1.0023938739815323,1.0023743134108822,1.0027319635606804,1.0033027287752252,0.9622237605735662,0.9206243619596887,1.8813407543037688,1.8877766339508177,1.8897141554258412,1.8895805003871415
1585,1.8862623007662362,1.650274331634991,0.9681564259995917,0.9529591730183435,0.9613681840550355,0.9729555554051333,0.9800589744515222,0.9812268994899943,1.068901187893087,1.0023169073454967,1.0011423669394022,1.0012250532852567,0.9991010018118603,1.000648629757549,1.0015143083483269,1.0018100859652945,1.0022024808918022,1.002086970529143,1.0025634471526033,1.0030527007618752,0.9618980675231311,0.9205769195915546,1.8814806891897207,1.8877499059083582,1.8893963180658329,1.8896902254224346
1575,1.886001628316854,1.650113533365545,0.9675759442394541,0.9521034858938948,0.9606763908078787,0.972648539798081,0.979978591609507,0.9808923885777288,1.067693021628596,1.0019939896016323,1.0007543777096621,1.0009438364259098,0.9988395653571867,1.0001228190042646,1.0013398142236993,1.0012786064581467,1.0020065636706836,1.001648213270946,1.0019850994784583,1.0027958602734428,0.9614806714973302,0.9204115655005485,1.8814850193284078,1.8877208937076093,1.8894201818974006,1.8896578878454175
1565,1.8868624433730596,1.6507787067018462,0.9672230262183793,0.9513880698128104,0.9602209555503931,0.9730275275367606,0.9801181000306238,0.9804239392685358,1.0672442397920008,1.0019205330610492,1.000742877804974,1.0007225132967206,0.9987120389628616,1.000306846685261,1.00095402295572,1.0011823609821722,1.001484272483324,1.0018055981487652,1.0021183781126728,1.0026538352034506,0.9615776562453877,0.9209334535701894,1.882170424999297,1.8885484376838673,1.890006180843098,1.8901948318767827
1555,1.8874405026865042,1.6510370651572819,0.9665046239362728,0.9511058072892653,0.9598023250976094,0.9729198056219721,0.9804977311469614,0.980246706769894,1.0668307995551363,1.0017968928031107,1.000812780518496,1.0010625726514346,0.998673656204263,1.0000504912310244,1.0009844746169194,1.0014013049865123,1.0014681383080453,1.001692825620338,1.0023754293211413,1.0026409163456806,0.9613674894536451,0.9213759986029761,1.8826222338706362,1.8892166399554964,1.8906798260204707,1.8910461852186597
1545,1.8875637236893361,1.6511405733811964,0.9656593180483519,0.9508583892318117,0.9593737651628595,0.9723915764666292,0.980556370495291,0.9803036804388836,1.066760558376967,1.0018319105890103,1.0009522340340984,1.0006616158467776,0.9984221564679931,1.0003839975446587,1.0008271085342295,1.0011868835269704,1.0010949686367159,1.0016313848046878,1.00224731667015,1.0025863068804548,0.9609812668725858,0.9212374631735737,1.882973700266816,1.8889985825012106,1.8907974423750493,1.8911115619332193
1535,1.8881419182898087,1.6523571488605369,0.9655533835251611,0.9494911031289123,0.9591320644095396,0.9729689664919778,0.9803393983903723,0.9802424435486831,1.0662865416395813,1.001797654509268,1.0008203624930607,1.0005041715628127,0.998632791837626,1.0000641787901758,1.000826297292348,1.0010539363048332,1.0010721162204876,1.0014541679462934,1.0022933986911424,1.0025579948082888,0.9606511249772337,0.9213862841736628,1.883133148565634,1.889257811360126,1.891335661957869,1.8914607353460569
1525,1.8884234023944841,1.6518153590568039,0.9642689091505452,0.9493336496613262,0.9584176773110665,0.9720317160107436,0.9805337329329676,0.9801942897117091,1.0660888683604812,1.001656512276759,1.00057261828125,1.000240771115166,0.9980392537722348,1.0000030291728719,1.0008283418998338,1.0009101376392662,1.0014106471561235,1.0015423099456229,1.0020585231742243,1.002344750402174,0.9604064772387847,0.9212068357454526,1.8833975056770997,1.8895038991564599,1.8912623018069912,1.8914826467977963
1515,1.8892055577585949,1.65311543303099,0.9636383098408149,0.948971550308883,0.9586373942195289,0.9728728501889701,0.9805581686524638,0.9801913939976465,1.0660920962015887,1.001818548705333,1.0007641548230914,1.0005647245752334,0.9983767349534298,1.000116084511986,1.0008417374742868,1.0011277432263914,1.0011430702317814,1.0016938792708667,1.0021526997415269,1.0024455185385368,0.9603075307975112,0.9211746547288545,1.8842133902388363,1.8903589303056545,1.8922386574183847,1.8924021938722397
1505,1.8897718376203483,1.6535355390460076,0.963285196909127,0.9477264399434122,0.958321622264173,0.9724636403451933,0.9801875361868253,0.9797924334897081,1.0655996336580797,1.0017303648150813,1.0007258977825724,1.0001980366920162,0.9982600658308302,1.000064722664991,1.0009360379419523,1.0011419048972343,1.0012278185540333,1.0014711971263581,1.0020985413437347,1.0023221716218986,0.9599036125350316,0.921424702324078,1.8845056701759162,1.8907547028728864,1.89257985603201,1.8926687464733905
1495,1.8899069838202138,1.6539122386525424,0.9622746919294791,0.9470423417059741,0.9581630628441618,0.9719097415431617,0.9795537657384267,0.9796579083485829,1.0650680789237028,1.0018343560863179,1.0006424630658144,1.0003437266115187,0.9980479735494042,0.9997245261562924,1.000986139796299,1.000709612811846,1.001207568075621,1.001569721734275,1.0019210007313808,1.0021816330517517,0.9596991660609409,0.9212509014627672,1.8846753120481952,1.8908660575089646,1.892703454779479,1.8931169831174126
1485,1.8904041982326834,1.6541458166838694,0.9610971882254236,0.9467686761509825,0.9576950776820298,0.9708028303505236,0.9792567405612099,0.9788898203886669,1.064410407814873,1.0016607955703447,1.0006184122085315,1.0001371872300968,0.9979144794880133,0.9996376703541664,1.0003157654997836,1.0008984369737102,1.0010419749457589,1.0013760454029002,1.0018975968623745,1.002215309940212,0.959404545056136,0.9209863302952449,1.88501791665686,1.8911929639003544,1.8930866899532766,1.8932998238100145
1475,1.891587768775125,1.6548431348512453,0.9615537586997666,0.9456465114232802,0.9575191243752739,0.9697669423988534,0.9786384062215038,0.9785356457467802,1.064087096480746,1.0015503889179933,1.0006869952734219,1.0002240723908444,0.9981004275159322,0.9995151439329326,1.0006506541931381,1.0007471789988602,1.001140003872545,1.001617207395129,1.0018036695126673,1.0022894328449485,0.95919771866012,0.9213227391908424,1.8856261503594156,1.8917115506444298,1.8939043538998164,1.8940828779670764
1465,1.8919510358613676,1.6553246091414857,0.9596817810390632,0.9456197287058069,0.9578627824866413,0.9697048518376341,0.9783633357925899,0.9780752252442438,1.0629574779281021,1.0018431606453102,1.0007521825754466,1.000424860502743,0.9977951011973091,0.9996596514562245,1.0005119035645191,1.0012636104258648,1.0012053220026935,1.001437920044011,1.0018562616235052,1.0024440263630565,0.9589537832009959,0.9217303268848991,1.8860724901392507,1.8923605666427237,1.8943682673498374,1.8948665800806217
1455,1.8916944827938178,1.6549051061931035,0.9598171516884646,0.9431018015997708,0.9577701906143072,0.9684132667232969,0.9771144018688902,0.9773220154459132,1.0620787068578346,1.001564881028347,1.0004269765814011,0.9998435922694504,0.9978615732540703,0.9996027274759077,1.0005983134098462,1.0008040556861186,1.0009229569705327,1.0010600446560463,1.0018536512526692,1.002500565739747,0.9587044811111857,0.9217186117626911,1.8865296397380769,1.8928843745785027,1.894705534380229,1.8949119018447642
1445,1.89136932417924,1.6544928008780657,0.9583034240264895,0.943269777682538,0.956872161164529,0.96639770556439,0.9760516722260539,0.9765472597805195,1.0603733106303843,1.0011117884545508,1.0002990143501465,0.999931279736303,0.997843268040748,0.9991785502328246,1.000447263556719,1.0006791958711545,1.0006259523713017,1.0010416226292624,1.001591073415804,1.002152171746588,0.9582492555318447,0.9215942134426183,1.886552025702695,1.8927841823496891,1.8947105827880442,1.894951769174614
1435,1.8931909702129461,1.6562825813659265,0.9585475588843633,0.9413679097655866,0.9580498968858314,0.9664076574480339,0.9758446202591453,0.9768891555989495,1.0603958961182691,1.0017317832591315,1.0007633613414058,0.9999465601364643,0.9979954324697078,0.9996391494197008,1.0011890615795784,1.0008181385829213,1.0014140956296504,1.0012146437158456,1.0018987769230798,1.002729917753501,0.9582504210883912,0.9220701211093215,1.887493940461694,1.8941991453904767,1.8957509931627097,1.8959888319655054
1425,1.892520022567963,1.6555611581307266,0.9566479953665394,0.9412537580603627,0.9573774639111087,0.9653035616755327,0.9753508103004205,0.9762529419382401,1.0588918725083163,1.0012089190505997,1.0005448794124212,0.9998790973915753,0.9974389170943077,0.9992222914689098,1.0002531238066663,1.0001906759769108,1.0003823679957484,1.0012910462561246,1.0016599588907342,1.0019305366045992,0.9576351949726951,0.9216261601004075,1.887384619811719,1.8933587791990802,1.8955344423841138,1.895921679124753
1415,1.8914280537761956,1.6527011482631018,0.9546117792873116,0.9401777749084864,0.9562495256505488,0.9624858567435869,0.9740575898369411,0.9752816297017036,1.0565607857120802,1.0007111731795333,0.9996588132386492,0.999428489435877,0.996477955377346,0.9981154421123226,0.9989808904831445,0.9994200259772016,0.9996379275776788,1.000823687990424,1.000745385036775,1.0005161253994306,0.9561622719617341,0.9238151621067969,1.886634504177101,1.8912545577316415,1.8944809065743842,1.89436566574169
1405,1.8923882545758612,1.6533419710265973,0.9558187933953605,0.940240515665699,0.9570250413523078,0.9619060882434306,0.9739279282586883,0.9757753158985668,1.0566536448362283,1.001442400649946,0.9998263057129116,0.9992441495243995,0.9967364592727241,0.9993387835382518,1.0002453301627736,0.9983813299917992,0.99954087564748,1.0011220211905818,1.0012175029445545,1.0012264596205602,0.956384662913145,0.9234989110424322,1.8872142184984397,1.8928117484970808,1.89555693512877,1.8953894728126937
1395,1.892219459892028,1.6538841162611007,0.9544467574012737,0.9413515993443389,0.9556956449502643,0.9616663733011804,0.9735114486645602,0.9749897454417806,1.0565984655784981,1.000015631436062,0.9993897586865617,0.9987957322051695,0.9964388378218834,0.9985829048459824,0.998059263687476,1.0018510718167586,1.0007285291201782,1.0011497500936803,1.001233415782947,1.0017155629683387,0.9564091280394025,0.9215092994336579,1.8872703231540184,1.8933101283205036,1.8957932026609159,1.8957373240195
1385,1.893723694624145,1.6523670814760267,0.9525292962820757,0.9394454074234192,0.9564749208219365,0.9598858451474306,0.9738366957250078,0.97452355199975,1.0555003329183439,1.0008658277961922,0.9999709000764714,0.9997361553571784,0.9963885614957849,0.9980608578042316,0.9984165021314879,1.0008594622907148,1.0006239301681508,1.0012143766440904,1.0007167931853622,1.0013768547820636,0.9554785193399387,0.9255539915335281,1.8878914141835257,1.893484299110805,1.8967382698490705,1.8961889510893568
1375,1.8947202859435652,1.6570493815371456,0.9524335471506359,0.9372764082225754,0.9581734985797785,0.960202920996452,0.97445426361228,0.9750336556175809,1.0555504706316112,1.0013600137142387,1.0002422150868149,0.9997786051516472,0.9977433863397812,0.999848996193746,1.0001285583867956,1.0006771935179983,1.0006890131666244,1.0010547183473757,1.0018483601522299,1.0021761509899976,0.956396643064131,0.9212680868973007,1.889690007261866,1.896231376382572,1.8978247657548344,1.897955367726893
1365,1.893414476135025,1.6497009959358906,0.9516107529045291,0.939260810134854,0.9562170715169028,0.9568510938813034,0.9717303966824294,0.9727532858895016,1.0524760301843652,1.0002604552261536,0.9991296790663304,0.9979280975277108,0.9957571396617793,0.9979442200824546,0.9994595514784285,1.0009232179356764,1.001012043062464,1.00133435539713,1.0006066311099524,1.0021054363098643,0.9550404632941769,0.9275407019391765,1.887178666767197,1.8954953720825336,1.897678379961837,1.8977853048532045
1355,1.8951227925574061,1.6562406952881714,0.9520816429716155,0.9345263894405899,0.9575385446929232,0.9603739878524835,0.9734248703812247,0.9747268314217347,1.0520660485315982,1.0010282335811729,1.0002654863765383,0.999862270898871,0.9973144224881588,0.998455347849381,0.9985273702677876,1.001912604280343,0.9999637569822462,1.0008610304848258,1.0016632983119615,1.0015242806291638,0.9553690283309245,0.9219881344526317,1.8901982324575954,1.8957214587685722,1.89787487410929,1.8983146960069768
1345,1.8973884215888337,1.6588287960902905,0.9493148248099963,0.9355609270391433,0.9580784867888132,0.959783939755892,0.9741400970375043,0.9735931655115478,1.051122836365936,1.0012356927159722,1.0005067342449814,1.0001991337163842,0.9973249201277026,0.9991649358883766,1.0004291589342107,1.0006573538228933,1.0007811112581935,1.0010550309613782,1.0016077107481918,1.0019558109905775,0.9555232569836989,0.9212179522081445,1.8916620696354915,1.8977618776070797,1.900022292194997,1.9001690380915577
1335,1.8981155037810478,1.6590080472800173,0.9484348119076974,0.9348259092034803,0.9578244858327399,0.9595780164795947,0.9731812827563818,0.9729224502288324,1.0500654663560327,1.0013570372295006,1.000341412341909,1.0000617713998787,0.9970836237727667,0.9993889228498399,1.0004269998163922,1.0007187823668808,1.000927667900268,1.001023908755679,1.001781162520274,1.0021384954271646,0.9552379772933862,0.9215421285677304,1.8922867373679597,1.8985202463671087,1.900633129359329,1.9008287486842155
1325,1.8987630723580258,1.6589579756458332,0.9472168843366207,0.9335965614627186,0.9576451559357985,0.9595855379382249,0.9724349036499537,0.9723043355407937,1.048894997462966,1.0010043912952484,1.0000944693093967,0.9997183065025236,0.9969046046066345,0.9991003652072411,1.0002328767127597,1.00065282664866,1.0009621724559907,1.0009231069604592,1.0014335994174945,1.001811843337997,0.9549184652582149,0.9218874726026263,1.892821896318408,1.8992116652460056,1.9011881460903952,1.9012513896935204
1315,1.898551184866138,1.6589444245891969,0.9460261236922155,0.93291444030678,0.9568974991519604,0.9597988915422655,0.9716507788999542,0.9719447588817568,1.0480320328583725,1.000839769101622,1.0001104481428198,0.9997804775479037,0.9969817010862022,0.9989686138077837,1.0005005532389888,1.0005519011806585,1.000850149256276,1.0007862669651926,1.0015381833963959,1.0018308731065881,0.954650089839381,0.9220738105815356,1.893181233866619,1.8997254822389014,1.9017267805679967,1.9018304885440156
1305,1.899789881239204,1.6601873542219938,0.9450894329500225,0.9321036526556189,0.9572182612142618,0.9597816235613477,0.9710946247671554,0.9719180379041055,1.0475402871904123,1.0012016199287317,1.0001483017083213,0.9998034155194411,0.9968470117491907,0.9989600816659516,1.000531428314976,1.0004892705274933,1.0007103425505381,1.0009240118461613,1.0013050352343023,1.0017187833394323,0.9543920101394989,0.9211295108294685,1.8936604015492693,1.900082494892429,1.9022547642498113,1.9022702667788793
1295,1.9002094467912158,1.6603785247426366,0.944041204907071,0.9311180656104862,0.9568901109223469,0.959663409010335,0.9702542692760894,0.9716832575789048,1.045896818548295,1.000964678031928,1.000073179540458,0.9998522088175055,0.9967254768593565,0.998886692357777,1.0003157161499003,1.0004250585420695,1.0005539698000196,1.000882993532396,1.0013605475783092,1.0017859989518227,0.9540865493841091,0.9214283439604634,1.8945416051549544,1.9009026418028563,1.9028897756641892,1.902999742168388
1285,1.9008745343706257,1.6605682818568608,0.9425023932344153,0.930613162321823,0.9557562104092502,0.9596490051524733,0.9698260173822857,0.971289433257809,1.044052580067088,1.0008742705992488,0.9999977170401196,0.9996232639480265,0.9966822906956083,0.9989364434300435,1.00013176757979,1.000406542596559,1.000992411170304,1.0007859248127478,1.0012093410525507,1.0017508036875786,0.9538304464805938,0.9212736566994519,1.8951220223013772,1.9014654186931617,1.9033266940107538,1.9037292122465452
1275,1.901406289381216,1.6610148223704664,0.9416751686929486,0.9297766205576897,0.9549725520496424,0.9596691020408803,0.9693623548461867,0.9706469322693076,1.042143457142075,1.00090878331964,0.9999841354094958,0.999829396499372,0.9967212487694048,0.9988301853169966,1.0003099371175448,1.0005867890565225,1.0005764484821265,1.000797993363517,1.0012752735849133,1.0016824494388874,0.9536065127947555,0.9214069837181599,1.8957845015649992,1.9024356997687255,1.9044169681628802,1.904527430222987
1265,1.9018959999206457,1.6612492257239007,0.9402370947801673,0.9291124705299989,0.953658868092766,0.9589193024152792,0.9686575061330047,0.9699893385717759,1.0401793359566234,1.000660225749609,0.9996539950683306,0.999567333410669,0.9966632179640089,0.998573680712951,1.0000663185967666,1.0003611183553465,1.0003169721156,1.0005457230374708,1.0010016256538214,1.0015694446158416,0.9529813065975361,0.9210516535842573,1.8963121414087323,1.902609345957607,1.9048325425556194,1.9047387487704206
1255,1.9026838860775732,1.6618604383814,0.9391825514877227,0.9281597752752739,0.9527716617830805,0.9586754037344027,0.9687577549772965,0.9693789064658819,1.0386194732054892,1.00059889840199,0.9997525142162552,0.9996066639284091,0.9966219273965594,0.9986637947167616,1.0000870499731778,1.0003153592567113,1.000417752734629,1.000641299296369,1.0010510803203916,1.0015819326713469,0.9528048260680199,0.9213752523202842,1.8972102766052215,1.9034810927416501,1.9056980419642433,1.9057045725277293
