wavelength,run_11,run_12,run_13,Baseline 100%T,run_14,run_15,run_16,run_17,Baseline 100%T.1,run_18,run_19,run_20,run_21,Baseline 100%T.2,Baseline 100%T.3,run_22,run_23,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33
2130,52.03308868,99.47706604,99.99777222,99.35680389,52.444561,52.56165314,52.04516602,53.07006073,99.25837708,52.25088501,52.21223831,52.89305878,52.31269455,99.24848175,99.90352631,99.77013397,51.78205872,51.01676559,52.00246429,99.72486877,99.98703003,49.42175674,49.38616943,51.08307648,50.67769241,100.0014877
2125,52.03291321,99.47624207,99.99649811,99.32732391,52.438537600000004,52.56099701,52.0476265,53.07371521,99.24150848,52.24310684,52.20459747,52.88461304,52.304245,99.21331787,99.87865448,99.77141571,51.77799606,51.01189423,51.99843216,99.7219162,99.98731995,49.40829468,49.37382126,51.07212067,50.67172623,99.99512482
2120,52.02950668,99.47055817,99.99259949,99.29669189,52.43847275,52.55493546,52.04047012,53.07349014,99.20137787,52.24472427,52.20555115,52.88586426,52.30406952,99.17868042,99.83848572,99.76454163,51.77716064,51.01551437,51.99641418,99.73220062,99.99148559999999,49.39841843,49.36814879999999,51.0724411,50.66883469,100.00233459999998
2115,52.02550125,99.47679901,99.98840332,99.26244354,52.43623352,52.55157471,52.04114151,53.06632614,99.1681366,52.24451447,52.20447159,52.8866272,52.30606079,99.14925385,99.80755615,99.7720108,51.77627945,51.00883865,51.99294662,99.72832489,99.98682404,49.39097595,49.355663299999996,51.07178116,50.66722107,100.0010223
2110,52.0214386,99.47434235,99.99198151,99.22438812,52.435008999999994,52.55587769,52.03731155,53.06931686,99.12448883,52.24678421,52.20513153,52.88727188,52.30604935,99.11326599,99.77222443,99.76761627,51.77182388,51.0086174,51.99328613,99.73407745,99.99462891,49.38028336,49.35263824,51.07110214,50.66418076,99.99978638
2105,52.02012634,99.45890045,99.9852066,99.17993164,52.43722153,52.55661774,52.04261017,53.07179642,99.08678436,52.24710846,52.20423508,52.88115311,52.30763626,99.07108307,99.73509979,99.76821899,51.76771927,51.00920105,51.99193192,99.72441864,99.98919678,49.36847687,49.34555817,51.06744766,50.662971500000005,99.99859619
2100,52.02271271,99.47055817,99.99977112,99.1436615,52.43444443,52.55551147,52.03777695,53.06947708,99.05392456,52.24269104,52.20027161,52.87712097,52.30054855,99.02719879,99.69900513,99.76767731,51.76791382,51.00836945,51.98857879999999,99.72654724,99.99214172,49.35725403,49.33724976,51.06934357,50.65955353,100.00194549999999
2095,52.02059174,99.46044159,99.99095917,99.10918427,52.43034363,52.55223083,52.03554153,53.06785583,98.99849701,52.24782944,52.20475006,52.88858414,52.305595399999994,98.9924469,99.65447235,99.76979065,51.77299881,51.00610352,51.9899025,99.73159790000001,99.99815369,49.35077667,49.32740402,51.07175064,50.65843582,100.0018234
2090,52.02276611,99.4679184,99.99539185,99.06299591,52.43120193,52.55374146,52.03405762,53.06600189,98.95906067,52.24465561,52.20338058,52.88198471,52.308815,98.94348145,99.61520386,99.76595306,51.7702179,51.005786900000004,51.98709488,99.72671509,99.98684692,49.33529282,49.31770325,51.06733322,50.65449905,100.0049133
2085,52.01468658,99.46405029,99.99516296,99.01341248,52.44367599,52.55590057,52.03829956,53.06853485,98.9176712,52.24332047,52.20343399,52.883850100000004,52.3040123,98.90309906,99.57154083,99.7720871,51.76743698,51.0031929,51.98642731,99.73219299,99.99380493,49.33045578,49.30899429,51.06827545,50.65588379,100.0087891
2080,52.016819,99.45943451,99.99889374,98.96697998,52.44217682,52.56082916,52.03925323,53.07177353,98.87979889,52.24066925,52.19929123,52.87809372,52.29663086,98.85485077,99.53305817,99.76618958,51.76723099,50.99969482,51.98528671,99.71810913,99.99143219,49.32302856,49.29239273,51.06246948,50.65021515,99.99380493
2075,52.01274872,99.44837189,99.98413086,98.92609406,52.43365097,52.55353928,52.03570557,53.06733704,98.82329559,52.24581528,52.20492554,52.87910079999999,52.30270004,98.81192779999999,99.48928833,99.76399231,51.76270676,50.99672699,51.98506546,99.72360992,99.98323059,49.31331635,49.28473663,51.06417084,50.64665604,99.99993134
2070,52.01157761,99.45256805,99.98675537,98.87800598,52.43898773,52.55899429,52.03705597,53.06430435,98.78292847,52.24208069,52.20002365,52.87462616,52.2985878,98.75770569,99.43978882,99.76705933,51.7650528,50.99845505,51.9845314,99.72689056,99.98698425,49.30187607,49.281536100000004,51.06569672,50.65242004,99.99156952
2065,52.01582336,99.46282196,99.99859619,98.82978821,52.43844223,52.55276108,52.03453827,53.06690979,98.73073578,52.24757767,52.20332718,52.87672424,52.304142,98.71148682,99.38742828,99.77184296,51.76551437,51.00063705,51.98764038,99.72971344,99.99552917,49.28878403,49.27309036,51.06512451,50.65128326,100.00202940000001
2060,52.01243591,99.46079254,99.99358368,98.78136444,52.43437958,52.55566788,52.03107452,53.06492996,98.68965149,52.24219513,52.19467926,52.87360382,52.29895782,98.66753387,99.34028625,99.77785492,51.7621994,50.99908066,51.98662186,99.72581482,99.9932785,49.27943802,49.27173996,51.06389618,50.64820099,100.006279
2055,52.01460648,99.45677185,99.99047852,98.73779297,52.43430328,52.5514679,52.03217697,53.05841446,98.63699341,52.24348831,52.19682312,52.87116241,52.29899979,98.61991882,99.28987885,99.77410126,51.76750946,51.00013733,51.98798370000001,99.73007965,99.99742126,49.27566528,49.26483154,51.06338882,50.64611435,99.99938965
2050,52.01228333,99.45422363,99.98521423,98.68234253,52.43617249,52.55802155,52.03534317,53.064888,98.59047699,52.24243927,52.1948204,52.86814117,52.30093765,98.5690918,99.24024963,99.776474,51.76193237,50.99729156,51.99053955,99.73300171,99.99620056,49.27358627,49.25617981,51.05865479,50.64573288,100.0030518
2045,52.00981522,99.45749664,99.98380279999999,98.63972473,52.43249512,52.55301666,52.03163528,53.06229401,98.54080963,52.24081802,52.19559479,52.86873627,52.29964828,98.52393341,99.19887543,99.76299286,51.75719833,50.98644638,51.98209763,99.72079468,99.98010254,49.25115204,49.24334335,51.05154037,50.63875198,99.99324036
2040,52.0134697,99.46846008,99.99680328,98.58476257,52.43400192,52.55400085,52.02980804,53.05966568,98.48813629,52.23741531,52.19506073,52.86409378,52.29312134,98.47001648,99.13355255,99.77619934,51.7625885,50.99113464,51.99012756,99.73345184,99.99284363,49.24061584,49.23646927,51.05513763,50.64087677,100.0058517
2035,52.00946426,99.46073151,99.99180603,98.53376007,52.43155289,52.55079269,52.02872086,53.05648041,98.42939758,52.24306488,52.19739532,52.86961365,52.29689026,98.41290283,99.08208466,99.77024841,51.76012421,50.98719025,51.989048,99.73036957,99.98876953,49.22665787,49.22631073,51.05749893,50.63561249,100.0054703
2030,52.00804901,99.45922852,99.9881134,98.47379303,52.43450928,52.55330658,52.02928925,53.05838776,98.3792572,52.23496628,52.19303894,52.86368561,52.29375458,98.36116791,99.02578735,99.77463531,51.762275700000004,50.99113464,51.98683167,99.73143005,99.99723816,49.21783829,49.21318817,51.06188583,50.63711929,100.00765229999999
2025,52.00874329,99.46347046,99.99615479,98.41871643,52.43427658,52.55057144,52.02918243,53.05861664,98.32540894,52.23660278,52.19322586,52.86616135,52.29566193,98.30754089,98.97428131,99.7725296,51.75653076,50.98837662,51.98082733,99.73077393,99.99488831,49.21495819,49.19989395,51.06177902,50.63192368,100.0044022
2020,52.01110077,99.45867157,99.99636078,98.36321259,52.43080902,52.54729843,52.02181244,53.05535126,98.26331329,52.23797989,52.1957283,52.85898972,52.29174042,98.24378967,98.91386414,99.77178955,51.75382614,50.99027634,51.98515701,99.73232269,99.99201965,49.20944214,49.19208527,51.05761719,50.63378906,100.0014572
2015,52.00891495,99.45649719,99.9981308,98.30115509,52.43367004,52.55076218,52.02806091,53.05496979,98.20589447,52.23916245,52.19433975,52.86018753,52.2986412,98.18798828,98.8571167,99.77578735,51.7543335,50.98404694,51.98409653,99.73207092,99.99436951,49.19496536,49.18829727,51.05464935,50.634784700000004,100.0031738
2010,52.00701904,99.4634552,100.00394440000001,98.24492645,52.43974304,52.56248093,52.03178024,53.05967331,98.16036987,52.23590088,52.18866348,52.85977554,52.29036713,98.14418793,98.80425262,99.77838898,51.75474167,50.98271179,51.98334503,99.73985291,99.99874878,49.18139648,49.18470001,51.04824829,50.62963867,100.012764
2005,52.00172806,99.45344543,99.99959564,98.18943787,52.43890381,52.56565094,52.03768539,53.05873108,98.09693909,52.23743439,52.19042206,52.86520004,52.28797913,98.0725708,98.74611664,99.77744293,51.75559616,50.96656036,51.98231888,99.72779083,99.99334717,49.16313171,49.17775345,51.05163574,50.62627792,100.01197049999999
2000,52.00297928,99.45096588,100.0003662,98.13276672,52.43611145,52.56201172,52.0346756,53.05675888,98.03766632,52.23539352,52.19494629,52.86069489,52.28822327,98.01876831,98.69781494,99.77049255,51.75133896,50.9679718,51.97878647,99.72619629,99.99363708,49.15863419,49.16747665,51.05289841,50.62323761,100.0008545
1995,51.76628113,99.45919037,99.99126434,96.97182465,52.18651199,52.33002472,51.75513077,52.95061493,96.88600159,51.97081757,51.929920200000005,52.6970787,52.05300903,96.87111664,97.50321198,99.78742981,51.47109604,50.82378387,51.72578812,99.74550629,100.0020142,48.84996414,48.76551437,50.73052597,50.29116821,100.0097504
1990,51.76141357,99.44984436,99.98555756,96.91433716,52.18473816,52.31985474,51.75115967,52.94765091,96.8211441,51.97279358,51.93221664,52.69730759,52.05715179,96.80784607,97.4486084,99.78048706,51.46115875,50.8188858,51.72299194,99.73724365,99.98989105,48.82946777,48.74660873,50.72735596,50.28849411,100.0019073
1985,51.76553726,99.4573822,99.99191284,96.85482788,52.19063568,52.32552338,51.76104355,52.94810104,96.7636261,51.97589874,51.934982299999994,52.69318771,52.06283188,96.74719238,97.39069366,99.78472137,51.46175766,50.83176041,51.72447968,99.73946381,99.99159241,48.81229782,48.73390198,50.72034454,50.28594589,100.00050350000001
1980,51.75562668,99.46118927,99.99472046,96.80260468,52.19295502,52.32887268,51.76480865,52.95015717,96.71388245,51.972019200000005,51.92889404,52.69286728,52.05532837,96.6887207,97.3367157,99.78253937,51.45807266,50.83267212,51.71978378,99.73881531,99.99202728,48.79728317,48.71699524,50.71904755,50.28149033,99.99807739
1975,51.76144791,99.46848297,99.99633026,96.74821472,52.18989944,52.32289505,51.76651382,52.94453049,96.65087891,51.96964645,51.92753601,52.69502258,52.05553818,96.63763428,97.27925873,99.78424835,51.45824432,50.81674957,51.72038269,99.74015045,99.99327087,48.78858185,48.70817566,50.71268845,50.27294159,100.00408940000001
1970,51.75241852,99.45561218,99.99121857,96.70225525,52.16363144,52.31127167,51.75395584,52.94120789,96.61032867,51.95772171,51.92073441,52.67958069,52.04360962,96.58220673,97.22884369,99.78199768,51.45547485,50.81082535,51.716362,99.73557281,99.99278259,48.78150558,48.70217514,50.71123123,50.27064514,99.99700928
1965,51.76503754,99.46444702,99.99088287,96.63502502,52.17378616,52.32619476,51.75363541,52.94528198,96.542099,51.96477127,51.92269516,52.68944931,52.05162811,96.52906799,97.1709137,99.78181458,51.45240402,50.8024292,51.71644592,99.74178314,99.99169922,48.77338791,48.69999695,50.71028519,50.26734543,99.99614716
1960,51.77563477,99.47099304,99.99417877,96.5867691,52.15924835,52.3074646,51.75059509,52.93901062,96.48971558,51.963871000000005,51.93021774,52.67606354,52.05294418,96.4780426,97.10814667,99.78960419,51.45828629,50.80740356,51.72169113,99.74858093,99.99634552,48.76082993,48.70238113,50.72164536,50.27282715,99.99832153
1955,51.75436783,99.46143341,99.99266052,96.52897644,52.16509247,52.34147263,51.70674133,52.944015500000006,96.44203949,51.95587921,51.91828156,52.70940781,52.05407715,96.41495514,97.05250549,99.78875732,51.44884491,50.76099777,51.71883774,99.74988556,99.99263,48.745121000000005,48.69088364,50.71746063,50.2749939,100.00001529999999
1950,51.73816681,99.46729279,99.99536896,96.477005,52.17241669,52.34740829,51.73100662,52.93924332,96.38702393,51.95582962,51.92208099,52.71493149,52.05064392,96.37809753,97.00176239,99.78925323,51.4523735,50.76482391,51.71743774,99.75457764,99.99704742,48.72907257,48.67059708,50.71456528,50.2648468,100.00769809999998
1945,51.82559967,99.46482086,99.99253845,96.41110992,52.16791534,52.29327774,51.75665665,52.93529129,96.32569885,51.96342468,51.92899704,52.66146851,52.04790878,96.29994965,96.93643188,99.79467773,51.45867538,50.84609222,51.72851563,99.75077057,99.99750519,48.73160172,48.65100861,50.71094513,50.26339722,100.003479
1940,51.73194885,99.46691132,99.99686432,96.33898163,52.24328613,52.29911041,51.80588531,52.93003845,96.24589539,51.97982025,51.91850662,52.65342712,52.03035355,96.2302475,96.86315918,99.78885651,51.45579529,50.94255829,51.7101593,99.74788666,99.99075317,48.72880936,48.65182495,50.71567154,50.26982498,99.99829865
1935,51.64894867,99.45965576,99.98270416,96.29907227,52.34355164,52.32463455,51.77314377,52.93975067,96.21287537,52.00356674,51.89368057,52.65972137,52.03036499,96.18720245,96.82577515,99.78993225,51.46093369,51.02502823,51.70329285,99.7436142,99.98777008,48.70495605,48.63085938,50.71832657,50.26662445,99.99455261
1930,51.55159378,99.46587372,99.99028778,96.24456024,52.19286728,52.35868073,51.70444107,52.93820572,96.1581192,51.96085739,51.88933563,52.71430206,52.03472519,96.13452911,96.77162170000001,99.79554749,51.44410706,50.797576899999996,51.69075012,99.75058746,99.99478912,48.69386292,48.63648224,50.72185898,50.269104,99.99542236
1925,51.64154816,99.45399475,99.97494507,96.16988373,52.12693787,52.34248734,51.82772827,52.930336,96.07752228,51.95540619,51.92524719,52.6883316,52.04340363,96.04946899,96.69949341,99.78781128,51.46242523,50.71942902,51.71471786,99.74031067,99.98007202,48.6930275,48.63941193,50.72673416,50.27492523,99.99805450000001
1920,51.74671936,99.46602631,99.99156952,96.12113190000001,52.27988434,52.49865723,51.89888382,52.95421982,96.04162598,51.94750977,51.92401505,52.81695557,52.02462006,96.01239777,96.65656281,99.79154205,51.48526382,50.59215927,51.72133636,99.75073242,99.99058533,48.69503784,48.64047623,50.73604584,50.2795639,99.99514008
1915,51.78788757,99.45878601,99.98950195,96.10406494,52.38308334,52.59415436,51.74496841,52.96851349,96.01039886,51.94747925,51.93179321,52.90233994,52.05166245,95.98970032,96.63101196,99.79551697,51.46815872,50.62321854,51.72835541,99.74429321,99.99107361,48.68344498,48.63234711,50.73439026,50.27804947,99.99504852
1910,51.87351227,99.45236206,99.98364258,96.03872681,52.32222748,52.47585297,51.64644623,52.95861816,95.95440674,51.97052383,51.94600296,52.81990051,52.07281113,95.93372345,96.57170868,99.79646301,51.44501877,50.79907227,51.73601532,99.74672699,99.99349976,48.66780853,48.62049103,50.73666382,50.28302002,100.00315859999999
1905,51.72307587,99.45809937,99.99095154,95.98619079999999,52.19236755,52.30740738,51.79347992,52.92707062,95.8964386,51.98546219,51.93009186,52.67285538,52.04867172,95.87124634,96.51937866,99.79690552,51.46821213,50.8821907,51.72398758,99.75037384,99.99705505,48.65021515,48.60972977,50.73254776,50.28206253,99.99972534
1900,51.83733749,99.45208740000001,99.98374939,95.94474029999999,52.175819399999995,52.23351288,51.87517929,52.91978073,95.85355377,52.00191116,51.94330215,52.61506271,52.04002762,95.8325882,96.48005676,99.78520203,51.48992538,51.01621246,51.7367897,99.737854,99.99329376,48.63632202,48.57577515,50.73620224,50.28090668,99.99555206
1895,51.87142563,99.45354462,99.98773193,95.90868378,52.1042099,52.24796677,51.64202881,52.92356491,95.82369995,51.96389389,51.92935944,52.64292526,52.06090927,95.79859161,96.44855499,99.79076385,51.43778992,50.84623718,51.72213364,99.74290466,99.98976898,48.60536194,48.53934479,50.7078476,50.24248886,100.0018616
1890,51.845722200000004,99.44508362,99.98567963,95.87684631,52.39186859,52.410350799999996,51.50444031,52.95265961,95.78581238,51.97377014,51.93113708,52.7165947,52.07246399,95.77050781,96.42179871,99.78929138,51.40008926,50.85294342,51.71456146,99.74249268,99.99102020000001,48.59119797,48.53418732,50.70440292,50.23267746,99.99167633
1885,51.74736786,99.44584656,99.98574066,95.84518433,52.20322418,52.28450775,51.61510849,52.92622375,95.7614212,51.95478821,51.89832306,52.62537003,52.0397377,95.74448395,96.38388062,99.79820251,51.40834045,50.90157318,51.69879913,99.75230408,99.99769592,48.56203079,48.51412582,50.68888855,50.22042847,100.0007477
1880,51.59008026,99.44729614,99.98620605,95.78779602,52.16545868,52.30648041,51.72284698,52.92892456,95.69839478,51.94475555,51.88644028,52.65914154,52.02454376,95.6754303,96.32705688,99.79555511,51.42189789,50.80916977,51.68557739,99.75252533,99.99088287,48.55211258,48.51190567,50.68002319,50.22075272,99.99776459
1875,51.64585876,99.44428253,99.98462677,95.7569046,52.20376205,52.2699585,52.01309204,52.92441177,95.67317963,51.964492799999995,51.91222382,52.60180283,51.99078751,95.65814972,96.30618286,99.79473114,51.48518753,50.94848251,51.70906067,99.75920105,99.99262238,48.56929016,48.54994583,50.70399094,50.24299622,99.99667358
1870,51.79445648,99.44847107,99.9751358,95.71821594,52.49111176,52.50563812,52.05559158,52.95736313,95.63192749,51.97969055,51.92634583,52.76822281,52.00910568,95.6109848,96.24534607,99.79022217,51.52994537,50.88951492,51.73646164,99.75337219,99.99754333,48.58441544,48.54427338,50.74341965,50.28383636,99.99729156
1865,51.65187073,99.45925140000001,99.98525238,95.68260956,52.16069031,52.24829865,51.86211014,52.90771103,95.59210968,51.97142792,51.90194321,52.610439299999996,52.01208496,95.56494141,96.21188354,99.78733063,51.45571136,50.90622711,51.70300674,99.73959351,99.99287415,48.51358032,48.46310425,50.69483566,50.22695541,99.99990082
1860,51.64512253,99.45107269,99.98467255,95.65066528,52.11790085,52.19081116,51.95968246,52.91456604,95.57162476,51.96686554,51.88852692,52.54679871,51.98672867,95.55123138,96.19711304,99.80464935,51.46678162,50.90062714,51.69955444,99.7570343,99.99493408,48.50337601,48.4670639,50.68529892,50.2211647,100.0011215
1855,51.65111542,99.44715118,99.98414612,95.60640717,52.18045807,52.40833664,51.84765625,52.9217186,95.51998138,51.93446732,51.89271545,52.78591537,52.00569153,95.50183105,96.14782715,99.7963562,51.44669342,50.66134262,51.69206238,99.74822235,99.99275970000001,48.48828125,48.44504166,50.68766403,50.215168,100.0033646
1850,51.54130554,99.44464874,99.98539734,95.58596039,52.20642853,52.34909058,52.04754639,52.92653275,95.50254059,51.93637085,51.88945389,52.712677,51.97652054,95.48280334,96.13330841,99.79904175,51.47534561,50.78368378,51.68564987,99.75546265,99.99176025,48.484607700000005,48.44187927,50.67969131,50.21114349,99.99230957
1845,51.78507614,99.44519806,99.98666382,95.55558777,52.365448,52.38415146,51.82510757,52.94744492,95.46910095,51.935112,51.89441299,52.68706131,52.00318146,95.44544983,96.09543609999999,99.79453278,51.45433044,50.91569519,51.69711685,99.74858093,99.99655151,48.46147156,48.42299652,50.67408752,50.20645142,99.99742889
1840,51.60795593,99.43946075,99.98348999,95.51899719,52.41905975,52.44316864,51.67033005,52.96088028,95.43357849,51.93381882,51.89048004,52.73494720000001,52.02316666,95.41490936,96.0687027,99.80007172,51.40605164,50.88457489,51.68979263,99.75922394,99.99324799,48.46752167,48.43751907,50.68319321,50.21326065,99.99609375
1835,52.02197266,99.45659637,99.99317169,95.50011444,52.18230057,52.33234787,51.57998276,52.91312408,95.41436768,51.93668747,51.93064879999999,52.67859268,52.05341721,95.38494109999999,96.04434967,99.79262543,51.42388916,50.78301239,51.71643448,99.73881531,99.99708557,48.43054962,48.3963089,50.673328399999995,50.20037842,99.99829865
1830,51.799263,99.43870544,99.98728179999999,95.48650359999999,52.09701157,52.20215225,51.43803787,52.90309143,95.40150452,51.94314194,51.8910408,52.5563736,52.0500946,95.38250732,96.03482819,99.79872131,51.36672211,50.82827759,51.6890831,99.75283051,99.99179840000001,48.40994263,48.38199615,50.65820313,50.1858902,99.99935913
1825,51.58282471,99.43914032,99.98493958,95.45415497,52.14999771,52.29325104,51.75943375,52.91222763,95.36811829,51.92360306,51.87147141,52.68321609,51.99951935,95.34184265,96.00084686,99.79481506,51.403862,50.77770996,51.6734848,99.74530029,99.99211121,48.37865448,48.34382629,50.64039993,50.16610718,99.9887085
1820,51.66352463,99.44042969,99.98275757,95.43356323,52.24733353,52.36821747,51.81565857,52.91846466,95.35271454,51.91581345,51.87885284,52.68439102,51.99403,95.32371521,95.9797821,99.80537415,51.42412949,50.73757172,51.68280029,99.75048065,99.99363708,48.37298203,48.33942795,50.64421844,50.16341782,99.99917603
1815,51.59971237,99.44081116,99.99040222,95.41139984,52.13124084,52.33088684,51.76698685,52.89660263,95.33039856,51.90665817,51.86523056,52.67893219,51.9907608,95.30194092,95.96351624,99.7917099,51.39799881,50.70231628,51.66661072,99.7447052,99.98983765,48.33886719,48.29853821,50.62050247,50.14330292,99.99641418
1810,51.69585419,99.43962859999999,99.98922729,95.40223694,52.19632339,52.35116577,51.76390839,52.91166306,95.32093048,51.89318085,51.86940002,52.71080017,51.98685455,95.29961395,95.94891357,99.79925537,51.40960693,50.72978592,51.67367554,99.75590515,99.99569702,48.31492996,48.27734375,50.60658264,50.13256073,99.99712372
1805,51.72309113,99.43878174,99.99682617,95.39557648,52.10214996,52.23308182,51.7460289,52.89817047,95.3180542,51.89941025,51.86616898,52.59047318,51.98974609,95.29475403,95.94207764,99.80461884,51.40850067,50.78108215,51.6717186,99.75723267,99.99240112,48.30039597,48.26550293,50.60191727,50.12443542,99.99862671
1800,51.69828415,99.43958282,99.99069214,95.38608551,52.12836456,52.24136734,51.74073029,52.89864349,95.30431366,51.89982605,51.86379623,52.59092331,51.98965836,95.28011322,95.92998505,99.8026123,51.40019226,50.78191757,51.66910934,99.75509644,99.99015045,48.28076172,48.25214767,50.59418106,50.11548233,100.0020752
1795,51.7007637,99.43780518,99.98924255,95.36612701,52.10709,52.23637772,51.67441559,52.90121460000001,95.28566742,51.8927269,51.8588829,52.60488892,51.990448,95.26730347,95.91734314,99.801651,51.38116455,50.7579155,51.6619873,99.75708771,99.99385071,48.25161362,48.23428726,50.58422852,50.10225296,100.0032578
1790,51.68491745,99.44112396,99.99364471,95.35449219,52.11077499,52.25834656,51.69510651,52.89844131,95.27664948,51.89564133,51.85765076,52.61152267,51.99102020000001,95.26161194,95.91049194,99.80120087,51.38498688,50.73070526,51.66115189,99.75396729,99.99388123,48.23664856,48.21526337,50.57918549,50.0887146,100.0062103
1785,51.67901611,99.43279266,100.00118259999999,95.35395813,52.12131119,52.26412964,51.66825485,52.89113998,95.28112793,51.87675476,51.84505463,52.61533737,51.98360825,95.24976349,95.90944672,99.80357361,51.36960602,50.71580505,51.65120316,99.74899292,99.99423981,48.21361160000001,48.18900681,50.56480789,50.07978058,99.99465942
1780,51.67058182,99.43183899,99.99398041,95.35017395,52.12458801,52.26173401,51.66819,52.89372635,95.26955414,51.87695694,51.84601974,52.61711502,51.98141479,95.24790955,95.9009552,99.80207062,51.37268829,50.72834396,51.65519714,99.74826813,99.98838043,48.19939041,48.16665649,50.56332779,50.07606888,99.99447632
1775,51.6700325,99.43273163,99.99215698,95.33797455,52.12062454,52.25489807,51.68215561,52.89479446,95.26589203,51.87457275,51.84130859,52.61052704,51.97619629,95.23791504,95.90098572,99.79995728,51.3670578,50.71867752,51.647346500000005,99.75513458,99.99015045,48.18040848,48.14394379,50.55066299,50.06856918,99.99611664
1770,51.66834641,99.43301392,99.98886871,95.33483124,52.12168884,52.26055527,51.68275070000001,52.88823318,95.25476837,51.881515500000006,51.8458786,52.61618042,51.97738266,95.22884369,95.88867188,99.80363464,51.36791992,50.70473099,51.65520859,99.75279236,99.99328613,48.16011429,48.13572693,50.55287933,50.06154251,99.9995575
1765,51.67155838,99.43655396,99.99350739,95.33120728,52.11882019,52.25598145,51.66927719,52.89071655,95.25423431,51.87038803,51.83929825,52.6154747,51.97492218,95.23071289,95.8839035,99.80886078,51.36668015,50.69774246,51.64892578,99.76097107,99.99121094,48.14666748,48.12187195,50.54848862,50.0567627,100.0042191
1760,51.6648941,99.42958069,99.98922729,95.33881378,52.10630417,52.24681473,51.66358185,52.88718796,95.25656891,51.86883163,51.83834839,52.61286926,51.96809006,95.23823547,95.89693451,99.79706573,51.35564804,50.69305801,51.64173889,99.75104523,99.99327087,48.12018585,48.10957336,50.53829956,50.04812622,99.99919128
1755,51.66371918,99.43041229,99.99665833,95.33074188,52.114669799999994,52.25350189,51.67170334,52.88398361,95.25498199,51.86820221,51.83338547,52.61161423,51.96876526,95.22931671,95.88478851,99.81156921,51.36550522,50.70024109,51.64426041,99.76603699,99.99346924,48.11012268,48.10319901,50.53532028,50.04906082,100.0028763
