wavelength,Baseline 100%T,empty_1,empty_2_1,empty_2_2,empty_2_3,empty_2_4,empty_2_5,empty_2_6,empty_2_7,empty_2_8,empty_2_9,empty_2_10,empty_2_11,empty_2_12,empty_2_13,empty_2_14,empty_2_15,empty_3_1,empty_3_2,empty_3_3,empty_3_4,empty_3_5,VG05_1_1,VG05_1_2,VG05_1_3,VG05_1_4,VG05_1_5,Baseline 100%T.1,empty_4_1,empty_4_2,VG09-12_1_0,VG09-12_1_2,VG09-12_1_4,VG09-12_1_6,VG09-12_1_8,VG09-12_1_10,VG09-12_1_12,VG09-12_1_14,VG09-12_1_16,VG09-12_1_18,VG09-12_1_20,VG09-12_1_22,VG09-12_1_24,VG09-12_1_26,VG09-12_1_28,VG09-12_1_30,VG09-12_1_32,VG09-12_1_34,VG09-12_1_36,VG09-12_1_38,VG09-12_1_40,VG09-12_1_42,VG09-12_1_44,VG09-12_1_46,VG09-12_1_48,VG09-12_1_50,empty_5_1,empty_5_2,empty_5_3,empty_5_4,empty_5_5
1515,0.11609283449999999,0.9958982086,0.9928312683,0.9909178925000001,0.9907241820999999,0.9907248688,0.9911061096,0.9914868164,0.9918817138999999,0.9919643402,0.9924819183,0.9925640106,0.9930427551,0.9933200836,0.9938131713999999,0.9942324066,0.994608078,0.9990265655999999,0.9991378021,0.9994116210999999,0.9996924590999999,1.000080948,0.5287665558,0.5289286423,0.5291817856000001,0.5293813324,0.5297472,0.11677681919999999,1.000456085,,1.001130219,0.8762596893,0.5109306717,0.5032912064,0.5085583496,0.5162507248,0.5204729462000001,0.5204197693,0.5661815262,0.5321942139,0.5317785645,0.5318195724,0.5308007431,0.531872406,0.5324028015,0.5326994705,0.5328546906,0.5332924652,0.5336814117,0.5339846039,0.5116770935,0.490959053,1.004507217,1.008056412,1.0093319699999999,1.009697189,1.010610123,1.0107640079999998,1.010894165,1.011088943,1.0112709050000002
1505,0.1188445568,0.9958959197999999,0.9925282287999999,0.990800705,0.9906835175,0.9906180573000001,0.9911563873,0.9916294861,0.9918995667,0.9919410705999999,0.9923763275,0.9925211333999999,0.9929805756000001,0.9932290649,0.9938490295,0.9942434692000001,0.9945674133,0.998912735,0.9989493561,0.9993344879,0.9997116088999999,0.9999720001,0.5284634780999999,0.5287956618999999,0.5291379166,0.5292914581,0.5294274139,0.11955693240000001,1.000388489,,1.001050262,0.8761497498,0.5105496216000001,0.5024401093,0.5081978989,0.5158377457000001,0.5200787735,0.5200105286,0.5657052231,0.5319454192999999,0.5315564346,0.5314229202,0.5305373001,0.5316432571,0.5322509003,0.5325048447,0.5326975632,0.5329715729,0.5334500503999999,0.5337162781,0.5112677765,0.4909059525,1.004281769,1.007884827,1.0091308589999999,1.009456177,1.0102497099999999,1.010686264,1.01068306,1.010872574,1.011090775
1495,0.12147239689999999,0.9957437134,0.9923383331,0.9905793762,0.9905502319,0.9904378509999999,0.9909965515,0.9914748382999999,0.9918151855,0.9919293213,0.9923526764,0.9924276733,0.9927985382,0.9931503295999999,0.9936630248999999,0.9941098022,0.9943753814999999,0.9985769653,0.9985894012,0.9991947174000001,0.9994589996000001,0.9999252319,0.5283325958,0.5285571289,0.5288119888,0.5291088104,0.5292041397,0.1221556664,1.000514755,,1.001013412,0.8762544250000001,0.5099588013,0.5020230484,0.5080587769,0.5154880905,0.519686203,0.5198828125,0.5653617859,0.5319430160999999,0.5314545441,0.5314427567,0.5303671265,0.5314048386,0.5322198868,0.5322172546,0.5326290894,0.5329662704,0.5332977676,0.5335836411,0.5111035156,0.4907601929,1.004263382,1.007835007,1.0090874479999998,1.0095858759999998,1.0104444890000002,1.0105297850000001,1.010721893,1.01100769,1.0110581969999999
1485,0.1238554001,0.9957080078,0.992124939,0.99039505,0.9903213501,0.9903729248,0.9907689666999999,0.9911715698000001,0.9916611481,0.9915304564999999,0.9918219757,0.9921199799,0.9924982452000001,0.992766037,0.9934187317,0.9938595581,0.9939876556,0.9981575012,0.997993927,0.9985531616,0.9988752746999999,0.9993020629999999,0.5278962708,0.5281958008000001,0.5284100342,0.5287191391,0.5287513733,0.1244794846,1.000562057,,1.001084213,0.8762096404999999,0.5092368317,0.5017814636,0.5077129745,0.5148019791,0.5194287109,0.5193753052000001,0.5649040222,0.5317485809,0.5313395691,0.5312308501999999,0.5301942062,0.531256485,0.5317611694,0.5322153091,0.5324385834,0.5327607346,0.5331827545,0.5334989548,0.5108483505,0.49052490229999995,1.004252777,1.007815399,1.009097672,1.009489212,1.01025177,1.010487518,1.010721817,1.011103897,1.011028671
1475,0.1263733101,0.9957827759,0.9920230103000001,0.9903659820999999,0.9902523041000001,0.9902401733,0.9907509613000001,0.99109375,0.9914270782,0.991422348,0.9916607666,0.9919629669,0.9922594452,0.9926316833,0.9932775879000001,0.9935369873000001,0.9937242889,0.9976531982,0.9974594116,0.9979730988,0.9983098602,0.9988021088000001,0.527439537,0.5278071213,0.5279785919,0.5282971191,0.5282995224,0.12693110470000002,1.000504608,,1.001363602,0.8762750244,0.5093020629999999,0.5010129166,0.5074436569,0.5140743256,0.5189207077,0.5190073395,0.5645365905999999,0.5315055847,0.5311917114,0.5310927582,0.5301091003,0.5310071564,0.5317547226,0.5319503403,0.5323060608,0.5327042389,0.5329478836,0.5333533859,0.5105611038,0.49053390500000005,1.004228439,1.007742157,1.009183426,1.009556503,1.0101654820000001,1.010531311,1.010538483,1.010907135,1.011031647
1465,0.1284951973,0.9954010773,0.9917952728,0.9900999451,0.9900459290000001,0.9899694061,0.9904450989,0.9910036469000001,0.9912067413,0.99123909,0.9915015411,0.9917632294000001,0.9920022582999999,0.9923870850000001,0.9930216217000001,0.9932822418,0.9935691833,0.9971842194,0.9975110626,0.9976685333,0.9981134796000001,0.9985159302,0.5271409225,0.5275245285,0.5276066208,0.5281195831000001,0.5279621506000001,0.1290351105,1.0004402159999999,,1.001133652,0.8761604309000001,0.5080962372,0.5007875061,0.5074117660999999,0.5138246918,0.5185561371,0.5185444260000001,0.5636995316,0.5314368057,0.5310023499,0.5309754181,0.5297235107,0.5308600235000001,0.5314568329,0.5320004654,0.5321163559,0.5323843384,0.5327511597,0.5332107544,0.5102160645,0.490544014,1.0040426640000002,1.007662888,1.009005051,1.009548416,1.010030899,1.01026535,1.010605545,1.010687332,1.0108306120000001
1455,0.13121726990000002,0.9956216431,0.9919843292,0.9902091217,0.9902339935000001,0.9900856781,0.990762558,0.9912597656,0.9914159392999999,0.9914478302,0.9919391632,0.9920793915,0.9923219299,0.9928354645,0.9932621765,0.9937361145,0.9941210938,0.9979718781,0.9984188842999999,0.9986368561000001,0.9988761139000001,0.9992542267000001,0.5274786377,0.5279049683,0.5279840088000001,0.5284418488,0.5283745575,0.13187747959999999,1.0004791259999999,,1.0010168459999997,0.8759549713,0.5081775284,0.499463501,0.5073723221,0.5131500244,0.5179039764,0.5181549072,0.5632441711,0.5312992477,0.5308398437999999,0.5306769562,0.5297688293,0.5308398437999999,0.5315127945,0.5317663574,0.5319763565,0.5321935272,0.5327598572,0.5332509232,0.5100930786,0.4905470657,1.004305038,1.007960892,1.009203796,1.009591675,1.010423203,1.0105490879999999,1.0107997890000002,1.010941162,1.0111268620000002
1445,0.13066750530000001,0.9952168274000001,0.9913509369000001,0.9896056366,0.9895748901,0.9896389007999999,0.9900540161000001,0.9903802490000001,0.9905441284,0.9906993866,0.9908739471,0.9910835266,0.9913070679,0.9917791748,0.9922421265,0.992689209,0.9930267334,0.9957906342,0.9960894012,0.9966012573,0.9967551421999999,0.9972657013,0.5264037323,0.5267723083,0.5268868256,0.5272048569,0.5272217941,0.1310972881,1.000428696,,1.000812912,0.8757088470000001,0.5073599243,0.49953655240000006,0.506880455,0.5120656967,0.5173242188,0.5177276611,0.5623218536,0.5310419846,0.5307550429999999,0.5307065964000001,0.5297422409,0.5305976868,0.5314156341999999,0.5316830826000001,0.5318015671,0.5321667862,0.5326032639,0.5330486298,0.5098346329000001,0.4904652405,1.004284973,1.0078754429999999,1.009174347,1.009580765,1.010430069,1.010714264,1.0107933040000001,1.010920639,1.011144867
1435,0.134727869,0.9953620148,0.9915759276999999,0.9897440338,0.9898587036000001,0.9899040222000001,0.9903125,0.9907719421,0.9909409332,0.9909603119,0.9912982178,0.991529007,0.9916600799999999,0.9922541046000001,0.9926606750000001,0.9931108093000001,0.9935947418000001,0.9967460631999999,0.9969680022999999,0.9972720337,0.9975563812,0.9979360962,0.5265921402,0.5267218399,0.5269687271,0.5273858261000001,0.5273735046,0.1352101994,1.0005469509999998,,1.001093521,0.876058197,0.5071430206,0.4981893158,0.507158165,0.5117216873,0.5168616867,0.5175556564,0.5619502639999999,0.5310084152000001,0.5306392288,0.5303527069,0.5294616317999999,0.5304801941,0.5314469146999999,0.5313941956,0.5318574142,0.5318957138,0.5324034882,0.5329921341,0.5094874954,0.4903837967,1.004101028,1.007940903,1.009039764,1.0094442750000001,1.0100345609999999,1.0102600859999997,1.0106529240000002,1.01071907,1.010786057
1425,0.1361714554,0.9952944946,0.9915309906,0.9898957825,0.9896642303000001,0.9898210907,0.9901804352000001,0.9905442046999999,0.9907997131,0.9909241486,0.9912053679999999,0.9913733673,0.9919260405999999,0.9919565582,0.992792511,0.9931214142,0.9934688568,0.9969971465999999,0.9970272064,0.9975880431999999,0.9978247833,0.9982982635000001,0.5267127227999999,0.5268830109,0.5271115112,0.5275141525,0.5274503326,0.13675119400000002,1.0004402159999999,,1.000715408,0.8756562042,0.5061262131,0.4981172943,0.50679039,0.5111251450000001,0.5165880966,0.5172065353,0.5611401367,0.5307188797,0.5305110168,0.5303045654,0.5291540527,0.5302466202,0.5309377289,0.5310486603,0.5312970734,0.5319239043999999,0.5322641754,0.5325548172,0.5091485214,0.490136261,1.00401947,1.007470245,1.0089009859999998,1.009384995,1.0100973509999998,1.01057518,1.0106306459999999,1.010666122,1.010919189
1415,0.1348223114,0.9951109314,0.9913865662000001,0.9899887085,0.9894199371000001,0.9897678375,0.9903777313000001,0.9901495361000001,0.9910778046000001,0.9905265808,0.9905383301,0.9913500214,0.9926374054,0.9912226105,0.9932583617999999,0.9933960724,0.9927944182999999,0.99730896,0.9965113831,0.9980352020000001,0.9982330322,0.9987783813,0.52704216,0.5272504807,0.5275187683,0.5277022551999999,0.5276049805,0.13555583,1.000501175,,1.000292892,0.8742788695999999,0.5051271439,0.4976249313,0.5062717056,0.5097121048000001,0.5159830475,0.516771965,0.5599915314,0.5305371857,0.530123291,0.5301476669,0.52872612,0.5297412872,0.5303445434999999,0.5307216644,0.5309839249,0.5317579651,0.5318605423,0.5318853760000001,0.5084441376000001,0.4913764954,1.003775864,1.0065064240000001,1.0084963990000002,1.0087127690000002,1.00971756,1.010527954,1.0099027250000001,1.010373917,1.010366898
1405,0.1284206772,0.9948828888,0.9905584717000001,0.9889148712,0.9891728972999999,0.9886269378999999,0.9891056061000001,0.9892341614,0.9897424316,0.9895532990000001,0.9892547607000001,0.9899257659999999,0.9906237793,0.9900236511,0.9913846587999999,0.9915487671,0.9910375214,0.993238678,0.9926898193,0.9941321564000001,0.9944979094999999,0.99503479,0.5247988892,0.5249981689,0.5252246857,0.5254504013,0.5255783081,0.1286002731,1.00026474,,1.0001546479999999,0.8740532684,0.5054393387,0.4973368835,0.5063552094,0.5090762328999999,0.5155813217,0.5166997910000001,0.5596792221,0.5305821228,0.5298698425,0.5297077179,0.5285218811,0.5300481796,0.530673027,0.5298278427,0.5305896378,0.5315731049,0.5317679596,0.5319194031,0.5082341002999999,0.4908911896,1.0034361269999998,1.006684875,1.0084178160000001,1.008606415,1.009320374,1.009693527,1.009792557,1.010043488,1.01009491
1395,0.1208991146,0.9942246246,0.9893984222000001,0.9875324249,0.9873833466,0.9871552277000001,0.9875751495,0.987682724,0.9878849029999999,0.987800827,0.9877511597,0.9879502106,0.9881055450000001,0.9882618713,0.9888425446,0.9889194489,0.9889572144000001,0.9884281921,0.9883565521,0.9892863464,0.989703064,0.9901737976,0.5223776627,0.5226504135,0.5229005051,0.5231796646,0.5231779861,0.1205513,0.9999835205,,1.000148544,0.8744125366,0.5047557449,0.49796596530000004,0.5056938553,0.5089916611,0.5154036713,0.5163267136,0.5596965027,0.529870224,0.5296825027,0.5295140076,0.5284079742,0.5296912765999999,0.5295572280999999,0.5317133713,0.5312642288,0.5316320038,0.5318206024,0.5322234726,0.5082893372,0.4898743057,1.003549347,1.007033615,1.008627319,1.008875351,1.0093089290000001,1.009497757,1.009698486,1.009894257,1.009983063
1385,0.1264741993,0.9953697968,0.990954895,0.9895496368000001,0.9891954803,0.988771286,0.9897212982000001,0.98972435,0.9902132416,0.9899628448,0.9891309357,0.9902088165,0.9906043243,0.9904203033000001,0.9920078278,0.9915693665,0.9912240601000001,0.9931243895999999,0.9926800537,0.9940075684,0.9944734192,0.9948212433000001,0.5244353485,0.5246927643,0.5248833847000001,0.5251848602,0.5251382446,0.12667287829999999,1.000352249,,1.000251541,0.8730064392,0.5033934021,0.49661399840000003,0.5057562637,0.5076979828,0.5152193831999999,0.5157229996,0.5587282181,0.5299540329,0.5296240616,0.5296461105,0.528015976,0.5290483093,0.5293804932,0.5308198166,0.5308414078,0.5312987136999999,0.5311786652,0.5316756439,0.5074436569,0.4916842651,1.003185501,1.006429901,1.008432388,1.0084179690000001,1.008733292,1.009529572,1.009725571,1.00992218,1.010057602
1375,0.12958541869999998,0.9945130920000002,0.9901380156999999,0.9880863190000001,0.9881062317,0.9881828308,0.988188324,0.9886200714000001,0.9887934113,0.9887852478000001,0.9893143463,0.9891390991,0.9894586945,0.9897512054000001,0.9900492096000001,0.990591507,0.9908623505,0.9919968414,0.9922740936,0.9927791595,0.9929320526,0.9933323669,0.5235875320000001,0.5238551331,0.5240631104,0.5242459105999999,0.5245076369999999,0.1295565796,0.9998162078999999,,1.000222473,0.8749943541999999,0.5030634307999999,0.4951924133,0.5063732147000001,0.5075838089,0.5152599716,0.5157065582,0.5584446335,0.5299214172,0.5294737244000001,0.5293746185,0.5284404755,0.5297019958,0.5299939346,0.5304285812,0.5305812836,0.5309191513,0.5314841461,0.5318046951000001,0.5076493454,0.4891358185,1.003583908,1.007330627,1.008450012,1.0087971500000001,1.009493942,1.009661102,1.0098245240000001,1.009914627,1.010093536
1365,0.1172479439,0.9959958648999999,0.9912931061000001,0.9903501892,0.9900279236,0.9893115996999999,0.9907699585,0.9907284545999999,0.9904257965,0.9909899138999999,0.9904160309,0.9908579254,0.9903447723,0.9920891571,0.9922772217000001,0.991865921,0.9926789856,0.9936187744,0.9941487885,0.9947238922,0.9954281616,0.9960949707000001,0.5247731781,0.5250726318000001,0.5253648758,0.5259047318,0.5258541870000001,0.1176381969,1.000014877,,1.0002687840000002,0.8717552184999999,0.5029987717000001,0.4966060638,0.5057112122,0.5061842346000001,0.5141978455,0.5148791122,0.5572278976,0.5297291183,0.5292740631,0.5287836838,0.5277766418000001,0.5290819931,0.5300292206,0.5309494781,0.5311431885,0.5314583206,0.5312160873,0.5321585464,0.5073025894,0.4928286362,1.002987823,1.00768074,1.00911438,1.0094491579999998,1.010017776,1.009440918,1.010488968,1.010833359,1.010552521
1355,0.1246116352,0.9936211395,0.9887508392,0.9867400359999999,0.9863379669,0.9864437866,0.9861734008999999,0.9866104889,0.9869161223999999,0.9864993286000001,0.9869709014999999,0.9866838074000001,0.9874913788,0.9866012573,0.987603302,0.9879360199,0.9877334595,0.9871781158,0.9869792938,0.9875512695,0.987848053,0.9880779266,0.5207855225,0.5210892105,0.5213037108999999,0.5216795731,0.5217103958,0.1239619732,0.9998059845,,1.000084381,0.8742608642999999,0.5027013397000001,0.4935664749,0.5058603287,0.5074963378999999,0.5145352935999999,0.5153636169,0.5564061356,0.5295602036,0.529300499,0.5292333983999999,0.528028183,0.5287783051,0.5289599991,0.5308973311999999,0.5300109481999999,0.5306304169,0.5311997603999999,0.5312725449,0.5069261932,0.4893465805,1.003502045,1.006706848,1.008123245,1.008634567,1.008845901,1.009194031,1.009223709,1.009218445,1.009536057
1345,0.1442372799,0.9955335999,0.9911038971,0.9895903015,0.9893679809999999,0.9894080353,0.9896884155,0.9900205994,0.9904991913000001,0.9903659058,0.9909761047000001,0.9909300995,0.9915001678,0.9915260315000001,0.9922603607,0.9926275635,0.9928587340999999,0.9963603972999999,0.9963108826,0.9968505096,0.9970144652999999,0.9973348998999999,0.5251660919,0.5252872849,0.5256364821999999,0.5257899857,0.5259519958,0.1447520542,0.9999958038,,1.000409012,0.8748653412,0.5008044434,0.4936830521,0.5057052994,0.5067433548,0.5144654465,0.5143164444,0.5554237366,0.5292092133,0.5289676285,0.5289511871,0.5275744247,0.5286938095,0.5295064545,0.5297709656,0.5299827576,0.5302716063999999,0.5307082367,0.5310391235,0.5065670013,0.48851249690000004,1.003405609,1.006913757,1.008386002,1.008741608,1.00925621,1.009653244,1.009587402,1.009803162,1.010048981
1335,0.14762475009999998,0.9953888702,0.9912740325999999,0.9895703125,0.9898212433000001,0.9895565796,0.9900065613,0.9904040527,0.9907053375,0.9907688903999999,0.9911779022,0.9912447357,0.9917037201,0.9920131683,0.9926699829000001,0.9930155945,0.9932821654999999,0.9971928406,0.9971759032999999,0.9977068329,0.9980527496,0.9983525847999999,0.5254359818,0.5256477737,0.5259560394,0.5260490036000001,0.5261306,0.14830946920000002,0.9998883057000001,,1.000344772,0.8745685577000001,0.5001164245999999,0.49307456969999996,0.5053451157,0.5064080429,0.5137292098999999,0.5137322617,0.5546168518000001,0.5290366364,0.5286436844,0.5286420059,0.5272108841,0.5285758209,0.5292684937,0.5295665359,0.5298233032,0.5300179672,0.5305627441,0.5308983993999999,0.50618927,0.48846584319999997,1.0032880400000002,1.0068656159999998,1.008259048,1.008640518,1.0093663019999999,1.0095320890000001,1.009723511,1.009796829,1.009960556
1325,0.148810463,0.9954514313,0.9913271332,0.9897402191000001,0.990238266,0.9896947479000001,0.9902133942,0.9905550384999999,0.9909308624000001,0.9910111237,0.9913355255,0.9914858246,0.9918269348,0.9923473358,0.9928072357000001,0.9932172394,0.9935440826,0.9975711059999999,0.997693634,0.9981576538,0.9984051514,0.9987730408000001,0.5254771042,0.5257027817000001,0.5259594727,0.5261896896,0.5263294983,0.1495803165,0.9997412109,,1.000347595,0.8742463684,0.49930526729999997,0.49225959779999995,0.5050796127,0.5062407302999999,0.5131615829,0.5132322311,0.553811264,0.5286714554,0.5283344269,0.5282817078,0.5269379425,0.5282444763,0.5289868164,0.5293525314,0.5296623611,0.529785347,0.5301992798,0.530545845,0.5058488083,0.4884836197,1.0032323459999999,1.0068916319999999,1.0082123570000001,1.00852356,1.009232025,1.009479752,1.009803085,1.009815216,1.009980469
1315,0.1466395855,0.9956900023999999,0.9917014313,0.9897660064999999,0.9904108429,0.9898350524999999,0.9902573395000001,0.9907305144999999,0.9909744263,0.9911813354,0.9915106964,0.9916117859000001,0.9919760895,0.992570343,0.993038559,0.9934379577999999,0.9937724304,0.9976458740000002,0.9980213165,0.9983211516999999,0.9985865020999999,0.9989849091,0.5254702759,0.5256797791000001,0.5259926987,0.5261245346,0.5263618850999999,0.14742623330000001,0.9997342682,,1.00015152,0.8741654205,0.49863548280000003,0.4918584061,0.5046426773,0.5063105392,0.5127045059,0.512999115,0.5533089066,0.5285398865,0.5282982635,0.5282699585,0.5269342041,0.5281302260999999,0.5290837097,0.5292544556,0.5295583725,0.5296681976,0.5302098846,0.5305111312999999,0.5056639481,0.4885411072,1.003338089,1.00707901,1.0084128570000002,1.0087455749999998,1.009466171,1.009800797,1.010028,1.010122147,1.010129929
1305,0.1448201656,0.9955483246,0.9914522552,0.9895667267,0.9900977325,0.9896665192,0.9900884247,0.9903160095,0.9906639862,0.9907580566,0.9910251617,0.991230011,0.9914558411000001,0.9919792175000001,0.9927014160000001,0.9930406189,0.9932247162,0.9971978759999999,0.9972061157000001,0.997725296,0.9980043793,0.9983894348,0.5250784682999999,0.5251411819,0.525518837,0.5255873871,0.5257818222,0.14550966259999998,0.9997235107,,1.000323792,0.8744005585,0.49790271760000004,0.49119510650000003,0.5045695877,0.5060584641,0.5121651459000001,0.5127388382,0.5527838898,0.5284772490999999,0.5280647278,0.5280285645,0.5266101837,0.5278722763,0.5288461304,0.5289673615,0.5292303085000001,0.5294868851,0.5298320770000001,0.5301972198,0.5052846527,0.4878065872,1.003110428,1.006784897,1.0082087709999998,1.008494644,1.0091931920000001,1.0095276640000002,1.009707336,1.009924088,1.0099433899999999
1295,0.1470199966,0.9955086516999999,0.9913519287,0.9895010376000001,0.9901760101000001,0.9896250153,0.990151062,0.9903805542,0.9906998444,0.9908102417000001,0.9911662292,0.9914772797000001,0.9915856171,0.9920936584000001,0.9925540924,0.9929839325,0.993445282,0.9972641754,0.9973491669000001,0.9978475952,0.9980480194000001,0.9984915161000001,0.5249240875000001,0.5250983810000001,0.5253498077,0.5254331207,0.5256250381,0.147732811,0.9997104645,,1.000175323,0.8741783905,0.49716686250000003,0.4904945755,0.5042103957999999,0.5058093262,0.5115330123999999,0.5124257278000001,0.5517128754,0.5281571198,0.5278301239000001,0.5278593826,0.5263515854,0.5276386261,0.528536911,0.5287381363,0.5289522552,0.5292697144,0.5296658325,0.5300370407,0.5049364471,0.48778469090000004,1.0032067109999998,1.00684761,1.0081729890000002,1.008508911,1.00918457,1.0094229129999999,1.009742126,1.0098423,1.010010681
1285,0.1485467148,0.9954478455,0.9906764984,0.9894412993999999,0.9901161957,0.989532547,0.9900034332,0.9902206420999999,0.9906040192000001,0.9906825256,0.9909870148000001,0.9914388275,0.9914866638,0.991969223,0.9924451447,0.9929568481,0.9932165527,0.9972331238,0.9972167969,0.9976513672,0.9979494476,0.9982990264999999,0.5247107697,0.5248148346,0.5250446701,0.5252451323999999,0.5254455948,0.1492568684,0.9997404480000001,,1.000218277,0.8740099334999999,0.49620410919999997,0.490078125,0.5034583282,0.5056464767,0.5111502837999999,0.5120608139,0.5505709839,0.5279473114000001,0.5276282883,0.5275765228,0.5261672211,0.5275029373,0.5282775116,0.5285660553,0.5290216064,0.5290559387,0.5294232941,0.5298557281,0.5046459579,0.4875531006,1.003206024,1.0068365479999999,1.00809494,1.008585815,1.009202728,1.009550323,1.00974823,1.009768524,1.009861374
1275,0.1497774315,0.9955477905,0.9906967926,0.9893475342000001,0.9900004577999999,0.9895187378,0.9899333953999999,0.9901816559,0.9905222320999999,0.9905617523,0.9910455322,0.9914472961,0.991387558,0.9919080352999999,0.9924318695,0.9928279877,0.9931445313,0.9970644379,0.9972244263000001,0.9976444244,0.9980122375,0.9983848571999999,0.5244095229999999,0.5246429443,0.5248845673,0.5250629044,0.5251932144,0.1504817009,0.999671936,,1.000045319,0.8738493347,0.4955442429,0.48941600799999996,0.5028178787,0.5054282379,0.5106747055,0.5114905167,0.5493155289,0.527726593,0.5273823547,0.5274465179,0.5259496689000001,0.5272081375,0.528132515,0.5284220505,0.5285624695,0.5288228989,0.5292185593,0.5295798111,0.5042991638000001,0.4874029922,1.00310257,1.0068944549999999,1.008215942,1.0085520940000001,1.0092028050000001,1.00933136,1.0097310640000001,1.009743958,1.0099663540000001
1265,0.150781517,0.995344696,0.9904299927,0.9892906952,0.9895193481,0.9892276764000001,0.9897719574,0.9899718475,0.9903227997,0.9904519653,0.9908674622,0.9911916351000001,0.9912874603,0.9917504882999999,0.9922247314,0.9926182556,0.9929741669000001,0.9969099426,0.9969431305,0.9973649597,0.9978282928,0.9980400848,0.5242020416,0.5243327713,0.5246272659,0.5247976303,0.524958725,0.1513805676,1.000209961,,1.000614853,0.874245224,0.49494178769999997,0.4892189407,0.5022827911000001,0.5051908493,0.510462532,0.5113034058,0.5484512329,0.5277600861,0.5273726654,0.5274727249,0.5260830688,0.5272371292,0.5281685638,0.5284676361,0.5285902023,0.5288544846,0.5292389297,0.5296852112,0.5041257095,0.4873669815,1.003694687,1.007300415,1.008750458,1.008978577,1.009709244,1.010014191,1.010243073,1.010392456,1.010437012
1255,0.1515815449,0.9952237701,0.9902890015,0.9891976929,0.9893431854000001,0.989143219,0.9895309448,0.9898874664,0.9901867676,0.9903562927,0.9907350159,0.9910726929,0.9910627746999999,0.9915518188,0.9920118712999999,0.9924614716000001,0.9927754973999999,0.9967056273999999,0.9968778229,0.9973815918,0.9976184082,0.997859726,0.5238605118,0.5240209578999999,0.5243127441,0.5244232559,0.5246217728,0.1521295452,1.000410461,,1.000698318,0.8742776489,0.49422317499999996,0.4885556793,0.5016495514,0.5048953247,0.5103465271000001,0.510812645,0.5474476624,0.527553215,0.5272502136,0.5273190308,0.5258872986,0.5271103287,0.5280048370000001,0.5282686996,0.5284686279,0.5287300873,0.5290900421,0.5295166397,0.5038656616,0.487376976,1.003837967,1.007428665,1.008875046,1.009156342,1.009911041,1.010137405,1.010494385,1.0104638670000001,1.0106016540000002
